602,0.52,0.56,0.59,0.62,0.55,0.49,0.54,0.56,0.49,0.62,0.58,0.53,0.63,0.47,0.58,0.44,0.53,0.51,0.59,0.59,0.56,0.54,0.56,0.54,0.56,0.56,0.53,0.61,0.51,0.54,0.55,0.6,0.6,0.52,0.6,0.54,0.62,0.53,0.52,0.53,0.59,0.55,0.52,0.63,0.51,0.62,0.52,0.49,0.54,0.57,0.6,0.6,0.57,0.54,0.55,0.53,0.6,0.48,0.57,0.67,0.53,0.56,0.57,0.52,0.55,0.53,0.59,0.57,0.57,0.5,0.55,0.48,0.56,0.47,0.53,0.55,0.54,0.55,0.54,0.52,0.55,0.52,0.55,0.54,0.49,0.55,0.49,0.54,0.53,0.52,0.53,0.54,0.51,0.55,0.56,0.57,0.57,0.51,0.46,0.62
490,0.9,0.89,0.93,0.88,0.88,0.9,0.89,0.9,0.92,0.88,0.93,0.9,0.93,0.89,0.88,0.93,0.9,0.93,0.92,0.85,0.91,0.91,0.9,0.88,0.85,0.9,0.92,0.93,0.88,0.92,0.93,0.9,0.9,0.88,0.88,0.89,0.9,0.89,0.93,0.92,0.9,0.88,0.9,0.91,0.85,0.94,0.87,0.93,0.87,0.87,0.89,0.92,0.95,0.91,0.95,0.86,0.89,0.92,0.94,0.9,0.91,0.9,0.87,0.9,0.89,0.91,0.94,0.9,0.92,0.92,0.91,0.88,0.85,0.86,0.93,0.93,0.89,0.87,0.92,0.88,0.86,0.9,0.91,0.92,0.96,0.88,0.9,0.88,0.94,0.87,0.91,0.89,0.87,0.87,0.88,0.94,0.87,0.89,0.9,0.91
807,0.52,0.6,0.61,0.57,0.53,0.62,0.54,0.68,0.6,0.61,0.63,0.62,0.63,0.58,0.56,0.6,0.63,0.63,0.61,0.57,0.57,0.64,0.61,0.62,0.58,0.62,0.58,0.65,0.6,0.6,0.61,0.59,0.68,0.59,0.6,0.51,0.59,0.63,0.55,0.65,0.54,0.63,0.66,0.62,0.64,0.66,0.6,0.48,0.64,0.59,0.56,0.57,0.62,0.6,0.56,0.68,0.61,0.6,0.61,0.63,0.59,0.63,0.6,0.62,0.68,0.64,0.54,0.65,0.63,0.59,0.59,0.54,0.63,0.62,0.58,0.52,0.56,0.68,0.61,0.57,0.6,0.56,0.65,0.54,0.6,0.57,0.61,0.71,0.58,0.59,0.58,0.6,0.64,0.56,0.61,0.58,0.52,0.71,0.6,0.56
754,0.55,0.46,0.51,0.55,0.55,0.49,0.47,0.52,0.5,0.51,0.55,0.48,0.57,0.52,0.53,0.55,0.53,0.55,0.57,0.49,0.55,0.56,0.54,0.41,0.57,0.52,0.52,0.56,0.54,0.54,0.51,0.57,0.55,0.52,0.52,0.51,0.48,0.57,0.52,0.57,0.55,0.51,0.58,0.52,0.46,0.53,0.56,0.51,0.57,0.54,0.56,0.49,0.53,0.56,0.57,0.49,0.55,0.52,0.52,0.55,0.51,0.56,0.46,0.5,0.54,0.56,0.45,0.59,0.55,0.44,0.49,0.51,0.48,0.48,0.58,0.52,0.51,0.45,0.54,0.53,0.46,0.56,0.6,0.58,0.48,0.53,0.51,0.45,0.56,0.53,0.54,0.6,0.52,0.48,0.47,0.51,0.49,0.54,0.55,0.58
158,0.68,0.69,0.66,0.7,0.7,0.67,0.72,0.66,0.71,0.69,0.67,0.67,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.71,0.71,0.66,0.69,0.66,0.67,0.67,0.66,0.66,0.66,0.74,0.66,0.66,0.66,0.75,0.66,0.68,0.69,0.69,0.71,0.7,0.66,0.67,0.69,0.66,0.66,0.68,0.66,0.67,0.72,0.69,0.66,0.67,0.66,0.72,0.66,0.66,0.68,0.68,0.68,0.7,0.65,0.7,0.66,0.71,0.68,0.67,0.66,0.66,0.68,0.68,0.67,0.67,0.69,0.69,0.69,0.68,0.7,0.66,0.68,0.65,0.71,0.69,0.66,0.66,0.66,0.66,0.66,0.7,0.66,0.71,0.71,0.67,0.68,0.71,0.69,0.67,0.68,0.67,0.66,0.68
512,0.96,0.95,0.93,0.92,0.9,0.94,0.94,0.92,0.94,0.96,0.93,0.93,0.93,0.9,0.95,0.94,0.94,0.92,0.95,0.94,0.94,0.96,0.94,0.92,0.94,0.94,0.9,0.91,0.97,0.88,0.91,0.95,0.92,0.94,0.93,0.93,0.95,0.9,0.92,0.95,0.92,0.93,0.92,0.91,0.89,0.92,0.96,0.93,0.91,0.89,0.93,0.95,0.92,0.91,0.9,0.96,0.93,0.95,0.9,0.9,0.95,0.94,0.95,0.94,0.96,0.96,0.9,0.95,0.95,0.94,0.94,0.92,0.9,0.92,0.93,0.95,0.89,0.92,0.9,0.92,0.91,0.92,0.91,0.92,0.93,0.92,0.92,0.93,0.97,0.97,0.95,0.96,0.91,0.9,0.96,0.93,0.96,0.9,0.93,0.94
961,0.51,0.59,0.59,0.45,0.6,0.48,0.45,0.55,0.62,0.58,0.57,0.56,0.56,0.55,0.6,0.47,0.55,0.52,0.6,0.48,0.51,0.59,0.58,0.56,0.51,0.51,0.54,0.62,0.55,0.58,0.55,0.55,0.53,0.57,0.56,0.59,0.58,0.59,0.58,0.58,0.48,0.54,0.57,0.61,0.56,0.55,0.53,0.53,0.49,0.58,0.56,0.5,0.62,0.55,0.5,0.56,0.45,0.58,0.49,0.52,0.49,0.5,0.57,0.56,0.57,0.59,0.57,0.56,0.54,0.61,0.58,0.5,0.56,0.6,0.6,0.43,0.51,0.52,0.58,0.55,0.48,0.61,0.54,0.53,0.52,0.55,0.54,0.51,0.52,0.5,0.56,0.49,0.54,0.53,0.53,0.62,0.56,0.55,0.58,0.6
121,0.63,0.67,0.69,0.66,0.62,0.63,0.66,0.73,0.66,0.65,0.58,0.71,0.62,0.62,0.75,0.59,0.67,0.58,0.66,0.64,0.65,0.66,0.59,0.7,0.62,0.63,0.62,0.64,0.58,0.66,0.64,0.67,0.69,0.69,0.69,0.56,0.65,0.59,0.65,0.7,0.69,0.52,0.64,0.63,0.6,0.69,0.68,0.63,0.61,0.63,0.64,0.61,0.67,0.71,0.67,0.61,0.64,0.65,0.62,0.6,0.65,0.64,0.63,0.67,0.66,0.63,0.67,0.7,0.62,0.54,0.59,0.71,0.58,0.62,0.64,0.66,0.69,0.6,0.61,0.62,0.68,0.64,0.62,0.65,0.59,0.69,0.65,0.63,0.64,0.69,0.67,0.63,0.61,0.57,0.68,0.7,0.59,0.66,0.62,0.69
941,0.59,0.59,0.59,0.6,0.6,0.6,0.59,0.57,0.56,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.6,0.63,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.6,0.58,0.6,0.58,0.59,0.55,0.6,0.6,0.56,0.56,0.61,0.6,0.6,0.59,0.6,0.59,0.6,0.53,0.6,0.57,0.55,0.58,0.6,0.59,0.59,0.59,0.59,0.6,0.58,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.56,0.59,0.62,0.6,0.6,0.6,0.58,0.63,0.6,0.6,0.6,0.6,0.6,0.58,0.55,0.6,0.6,0.6,0.6,0.58,0.59,0.59,0.56,0.58,0.59,0.6,0.6,0.6,0.6,0.6,0.57,0.6,0.6,0.6
203,0.79,0.8,0.82,0.79,0.84,0.86,0.87,0.84,0.85,0.86,0.83,0.87,0.84,0.86,0.81,0.88,0.86,0.84,0.81,0.85,0.85,0.85,0.8,0.85,0.86,0.82,0.81,0.8,0.81,0.8,0.84,0.9,0.86,0.84,0.8,0.89,0.8,0.85,0.87,0.83,0.84,0.85,0.89,0.87,0.9,0.82,0.83,0.8,0.85,0.86,0.82,0.86,0.81,0.86,0.79,0.84,0.87,0.87,0.83,0.82,0.87,0.85,0.8,0.84,0.81,0.88,0.85,0.76,0.86,0.83,0.9,0.8,0.82,0.88,0.78,0.79,0.85,0.81,0.85,0.86,0.78,0.87,0.87,0.88,0.82,0.9,0.84,0.84,0.88,0.8,0.78,0.81,0.87,0.72,0.84,0.82,0.85,0.87,0.83,0.82
