602,0.52,0.56,0.6,0.61,0.56,0.52,0.53,0.58,0.49,0.64,0.59,0.54,0.62,0.47,0.6,0.42,0.55,0.51,0.57,0.58,0.6,0.58,0.56,0.55,0.56,0.55,0.52,0.61,0.51,0.55,0.59,0.62,0.6,0.53,0.59,0.53,0.6,0.54,0.54,0.53,0.6,0.56,0.52,0.63,0.52,0.62,0.51,0.46,0.52,0.58,0.57,0.62,0.57,0.57,0.6,0.59,0.6,0.52,0.57,0.64,0.56,0.55,0.57,0.5,0.55,0.52,0.57,0.55,0.57,0.56,0.56,0.48,0.56,0.51,0.53,0.55,0.53,0.54,0.57,0.52,0.57,0.52,0.54,0.54,0.51,0.58,0.51,0.53,0.55,0.52,0.53,0.52,0.5,0.56,0.58,0.56,0.58,0.54,0.52,0.62
490,0.9,0.87,0.93,0.88,0.88,0.9,0.89,0.89,0.91,0.88,0.93,0.9,0.93,0.89,0.88,0.93,0.9,0.93,0.92,0.85,0.91,0.91,0.9,0.88,0.85,0.9,0.91,0.92,0.88,0.92,0.93,0.9,0.9,0.87,0.87,0.88,0.9,0.89,0.93,0.92,0.9,0.86,0.9,0.9,0.85,0.94,0.87,0.92,0.87,0.87,0.88,0.92,0.95,0.9,0.95,0.87,0.88,0.92,0.94,0.9,0.91,0.89,0.87,0.9,0.88,0.89,0.93,0.9,0.9,0.91,0.9,0.87,0.85,0.86,0.93,0.92,0.88,0.87,0.92,0.87,0.86,0.9,0.91,0.92,0.96,0.88,0.9,0.88,0.94,0.87,0.9,0.89,0.87,0.87,0.88,0.92,0.86,0.88,0.89,0.9
807,0.6,0.65,0.62,0.64,0.59,0.64,0.54,0.66,0.72,0.67,0.64,0.66,0.7,0.58,0.59,0.67,0.58,0.64,0.68,0.61,0.67,0.72,0.7,0.64,0.64,0.67,0.63,0.69,0.63,0.71,0.61,0.66,0.69,0.6,0.68,0.59,0.64,0.72,0.63,0.67,0.65,0.69,0.69,0.69,0.71,0.68,0.66,0.52,0.65,0.68,0.64,0.65,0.71,0.63,0.61,0.63,0.7,0.59,0.67,0.66,0.63,0.67,0.68,0.67,0.74,0.69,0.62,0.66,0.73,0.6,0.63,0.57,0.65,0.66,0.65,0.59,0.57,0.75,0.69,0.62,0.68,0.65,0.69,0.62,0.65,0.63,0.7,0.73,0.63,0.65,0.65,0.63,0.65,0.61,0.65,0.64,0.58,0.74,0.63,0.61
754,0.54,0.5,0.52,0.53,0.51,0.44,0.5,0.51,0.51,0.47,0.58,0.52,0.51,0.58,0.52,0.58,0.52,0.48,0.54,0.52,0.55,0.51,0.5,0.53,0.56,0.53,0.51,0.54,0.52,0.54,0.47,0.52,0.58,0.5,0.46,0.55,0.5,0.55,0.53,0.54,0.61,0.53,0.52,0.43,0.43,0.54,0.57,0.49,0.54,0.55,0.48,0.57,0.53,0.53,0.55,0.54,0.55,0.55,0.54,0.57,0.54,0.52,0.5,0.55,0.49,0.54,0.53,0.51,0.53,0.5,0.49,0.54,0.54,0.54,0.54,0.56,0.51,0.46,0.53,0.49,0.44,0.48,0.54,0.54,0.6,0.52,0.44,0.46,0.54,0.53,0.54,0.56,0.55,0.54,0.47,0.49,0.5,0.52,0.55,0.53
158,0.66,0.66,0.66,0.65,0.66,0.65,0.62,0.66,0.62,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.66,0.64,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.66,0.66,0.65,0.66,0.66,0.66,0.66,0.57,0.66,0.64,0.66,0.66,0.66,0.66,0.66,0.65,0.66,0.66,0.66,0.66,0.65,0.66,0.59,0.65,0.66,0.64,0.66,0.66,0.66,0.64,0.6,0.66,0.66,0.66,0.66,0.66,0.66,0.64,0.66,0.64,0.65,0.66,0.63,0.66,0.66,0.66,0.66,0.66,0.67,0.66,0.66,0.62,0.66,0.65,0.65,0.66,0.66,0.65,0.64,0.66,0.66
512,0.96,0.94,0.95,0.96,0.9,0.95,0.98,0.91,0.95,0.94,0.94,0.95,0.94,0.91,0.98,0.97,0.93,0.92,0.94,0.94,0.91,0.97,0.96,0.94,0.95,0.97,0.92,0.92,0.97,0.88,0.94,0.94,0.93,0.96,0.93,0.93,0.97,0.91,0.9,0.96,0.93,0.96,0.94,0.94,0.92,0.92,0.97,0.94,0.91,0.92,0.95,0.98,0.93,0.91,0.91,0.98,0.93,0.93,0.91,0.93,0.96,0.95,0.93,0.95,0.95,0.96,0.93,0.95,0.94,0.94,0.94,0.92,0.92,0.92,0.94,0.94,0.92,0.93,0.93,0.91,0.9,0.95,0.91,0.94,0.93,0.91,0.95,0.94,0.98,0.97,0.95,0.97,0.9,0.92,0.96,0.95,0.96,0.91,0.94,0.94
961,0.52,0.61,0.62,0.43,0.59,0.5,0.52,0.55,0.59,0.61,0.61,0.6,0.58,0.64,0.61,0.49,0.56,0.54,0.65,0.54,0.53,0.61,0.58,0.58,0.49,0.54,0.56,0.6,0.56,0.61,0.55,0.59,0.54,0.61,0.59,0.6,0.58,0.59,0.56,0.62,0.53,0.59,0.55,0.61,0.61,0.57,0.54,0.55,0.51,0.61,0.57,0.49,0.61,0.59,0.52,0.57,0.44,0.58,0.54,0.51,0.49,0.51,0.61,0.65,0.57,0.59,0.56,0.57,0.57,0.62,0.58,0.5,0.57,0.55,0.6,0.41,0.51,0.55,0.57,0.57,0.54,0.65,0.54,0.55,0.52,0.55,0.52,0.54,0.53,0.52,0.58,0.5,0.55,0.55,0.55,0.62,0.55,0.57,0.65,0.7
121,0.62,0.68,0.68,0.68,0.67,0.63,0.68,0.73,0.65,0.65,0.57,0.75,0.63,0.61,0.73,0.58,0.66,0.63,0.65,0.67,0.64,0.67,0.61,0.72,0.6,0.59,0.61,0.63,0.61,0.67,0.6,0.63,0.7,0.69,0.73,0.58,0.69,0.59,0.69,0.68,0.65,0.53,0.62,0.65,0.61,0.67,0.68,0.63,0.61,0.63,0.6,0.65,0.64,0.7,0.72,0.63,0.69,0.62,0.64,0.6,0.67,0.66,0.65,0.66,0.64,0.62,0.69,0.68,0.62,0.58,0.6,0.69,0.56,0.64,0.64,0.66,0.73,0.59,0.58,0.63,0.71,0.66,0.65,0.66,0.58,0.69,0.64,0.65,0.67,0.76,0.64,0.58,0.62,0.6,0.66,0.7,0.55,0.69,0.64,0.7
941,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.58,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
203,0.77,0.74,0.76,0.76,0.82,0.85,0.81,0.78,0.82,0.84,0.79,0.89,0.79,0.82,0.82,0.86,0.82,0.85,0.74,0.85,0.81,0.83,0.8,0.82,0.86,0.82,0.8,0.78,0.83,0.77,0.81,0.89,0.83,0.8,0.82,0.85,0.77,0.86,0.82,0.83,0.85,0.82,0.87,0.84,0.84,0.77,0.78,0.78,0.85,0.81,0.84,0.82,0.77,0.81,0.79,0.82,0.84,0.84,0.81,0.79,0.86,0.83,0.8,0.81,0.78,0.85,0.81,0.76,0.86,0.83,0.87,0.78,0.77,0.85,0.74,0.79,0.84,0.82,0.82,0.8,0.75,0.86,0.83,0.85,0.81,0.88,0.84,0.81,0.82,0.78,0.76,0.79,0.86,0.71,0.83,0.81,0.86,0.82,0.81,0.77
